1900-01-01	00:00:00	2.25	0	951.07	-29.63	-32.89	0.62	47.17	0
1900-01-02	00:00:00	3.16	0	957.15	-29.76	-33.03	0.73	41.56	0
1900-01-03	00:00:00	2.82	0	955.19	-29.94	-33.28	0.86	33.36	6.080147e-09
1900-01-04	00:00:00	2.31	0	952.16	-25.91	-27.73	0.84	34.61	6.453069e-08
1900-01-05	00:00:00	2.1	0	956.92	-28.24	-32.01	0.5	55.89	6.232459e-09
1900-01-06	00:00:00	2.33	0	953.21	-32.28	-35.83	0.46	58.29	0
1900-01-07	00:00:00	3.44	0	954.49	-30.55	-33.72	0.5	57.4	0
1900-01-08	00:00:00	2.75	0	945.03	-23.32	-27.04	0.85	36.83	0
1900-01-09	00:00:00	3.02	0	939.39	-16.99	-20.87	0.85	36.85	4.068778e-08
1900-01-10	00:00:00	2.7	0	937.99	-18.77	-21.59	0.44	61.19	0
1900-01-11	00:00:00	3.52	0	931.19	-15.02	-17.93	0.53	58.12	0
1900-01-12	00:00:00	2.89	0	936.64	-19.94	-23.74	0.48	61.45	0
1900-01-13	00:00:00	5.7	0	932.6	-3.37	-9.86	0.86	37.17	1.22898e-08
1900-01-14	00:00:00	4.99	0	937.48	-7.86	-13.43	0.47	62.84	0
1900-01-15	00:00:00	2.53	0	937.83	-14.31	-16.72	0.73	49.13	7.836823e-09
1900-01-16	00:00:00	2.9	0	940.77	-18.17	-21.53	0.74	49.18	3.256972e-09
1900-01-17	00:00:00	3.94	0	955.95	-23.66	-27.03	0.37	70.8	0
1900-01-18	00:00:00	2.47	0	952.55	-22.59	-25.88	0.62	58.84	0
1900-01-19	00:00:00	3.54	0	937.39	-2.9	-8.68	0.73	50.89	0
1900-01-20	00:00:00	4.48	0	934.79	0.04	-5.93	1	23.06	8.932771e-08
1900-01-21	00:00:00	4.66	0	940.43	-1.44	-7.69	0.89	39.09	0
1900-01-22	00:00:00	5.05	0	938.3	-1.96	-8.47	0.63	61.02	2.542383e-08
1900-01-23	00:00:00	4.08	0	947.36	-9.79	-12.59	0.46	72.23	5.046352e-09
1900-01-24	00:00:00	5.35	0	949.55	-9.56	-14.88	0.57	67.64	0
1900-01-25	00:00:00	3.86	0	934.43	-5.66	-11.19	0.74	55.74	0
1900-01-26	00:00:00	2.55	0	937.69	-6.38	-11.19	0.47	75.33	0
1900-01-27	00:00:00	4.05	0	944.67	-10.27	-14.53	0.36	82.28	0
1900-01-28	00:00:00	1.94	0	944.29	-15.13	-18.4	0.72	60.51	7.44758e-09
1900-01-29	00:00:00	4.45	0	940.25	-14.59	-17.61	0.55	75.18	1.935516e-08
1900-01-30	00:00:00	4.69	0	947.24	-14.88	-18.42	0.46	81.8	0
1900-01-31	00:00:00	6.37	0	945.25	-13.91	-17.37	0.72	63.47	9.28475e-09
1900-02-01	00:00:00	5.21	0	950.98	-16.16	-18.65	0.49	83.01	0
1900-02-02	00:00:00	1.72	0	948.06	-22.71	-25.37	0.44	88.02	0
1900-02-03	00:00:00	1.77	0	955.81	-26.75	-29.31	0.43	89.88	0
1900-02-04	00:00:00	0.81	0	958.35	-30.5	-34.31	0.4	93.22	0
1900-02-05	00:00:00	2.21	0	957.03	-26.57	-29.31	0.48	90.05	0
1900-02-06	00:00:00	2.71	0	954.05	-26.19	-29.01	0.39	97.05	0
1900-02-07	00:00:00	2.31	0	950.56	-30.01	-33.79	0.4	98.85	0
1900-02-08	00:00:00	3.58	0	954.57	-30.48	-34.28	0.34	103.4	0
1900-02-09	00:00:00	3.47	0	943.57	-25.57	-28.11	0.46	97.76	0
1900-02-10	00:00:00	2.79	0	940.44	-21.44	-24.89	0.37	105.29	0
1900-02-11	00:00:00	3.82	0	955.31	-21.05	-24.71	0.61	89.43	0
1900-02-12	00:00:00	4.93	0	955.15	-9.67	-14.33	0.39	106.63	0
1900-02-13	00:00:00	5.91	0	953.41	-4.59	-10.77	0.31	112.52	0
1900-02-14	00:00:00	3.75	0	940.1	-5.91	-11.64	0.35	112.46	0
1900-02-15	00:00:00	3.44	0	944.98	-2.66	-7.62	0.49	103.85	0
1900-02-16	00:00:00	3.87	0	936.95	-2.79	-7.72	0.87	64.33	0
1900-02-17	00:00:00	2.18	0	933.79	-4.86	-9.28	0.69	88.65	0
1900-02-18	00:00:00	2.12	0	941.4	-4.24	-8.67	0.77	82.05	5.37512e-09
1900-02-19	00:00:00	3.48	0	953.98	-12.62	-16.09	0.33	127.25	0
1900-02-20	00:00:00	4.4	0	956.92	-18.64	-21.72	0.69	96.93	0
1900-02-21	00:00:00	2.19	0	956.12	-16.33	-19.97	0.66	102.53	0
1900-02-22	00:00:00	3.85	0	960.1	-15.72	-19.21	0.28	137.62	0
1900-02-23	00:00:00	4.16	0	957.46	-14.85	-18.86	0.34	136.41	0
1900-02-24	00:00:00	1.69	0	948.22	-15.1	-19.65	0.71	101.46	0
1900-02-25	00:00:00	2.35	0	944.12	-9.34	-13.25	0.72	100.92	3.916536e-08
1900-02-26	00:00:00	1.57	0	943.91	-10.5	-14.33	0.74	99.2	0
1900-02-27	00:00:00	6	0	939.1	-1.06	-5.94	0.63	114.65	2.32707e-08
1900-02-28	00:00:00	4.53	0	949.79	-3.84	-8.34	0.35	145.31	0
1900-03-01	00:00:00	2.94	0	939.94	-6.19	-10.53	0.6	123.81	0
1900-03-02	00:00:00	3.35	0	930.79	-2.72	-7.44	0.77	100.68	1.422804e-08
1900-03-03	00:00:00	6.17	0	932.66	-7.77	-12.37	0.59	129.44	3.254097e-09
1900-03-04	00:00:00	5.86	0	945.45	-12.58	-16.26	0.56	135.87	0
1900-03-05	00:00:00	6.15	0	959.34	-14.74	-17.77	0.39	155.82	0
1900-03-06	00:00:00	4.21	0	950.21	-11.7	-14.88	0.55	140.98	0
1900-03-07	00:00:00	3.96	0	934.87	-6.62	-9.85	0.86	92.43	3.046865e-09
1900-03-08	00:00:00	4.46	0	935.67	-6.91	-10.09	0.61	135.7	0
1900-03-09	00:00:00	4.22	0	939.73	-4.47	-8.41	0.33	168.97	0
1900-03-10	00:00:00	4.57	0	938.52	-5.51	-9.21	0.59	143.3	0
1900-03-11	00:00:00	5.87	0	932.03	-5.63	-8.94	0.89	89.99	0
1900-03-12	00:00:00	3.57	0	934.92	-4.59	-7.8	1	60.23	0
1900-03-13	00:00:00	5.71	0	943.33	-5.11	-8.83	0.51	160.96	0
1900-03-14	00:00:00	3.29	0	953.6	-6.64	-10.68	0.33	182.64	0
