1900-01-01	00:00:00	2.99	0	970.64	2.46	-3.38	0.69	61.28	0
1900-01-02	00:00:00	1.35	0	976.83	0.98	-5.05	0.88	44.3	0
1900-01-03	00:00:00	1.78	0	979.98	-2.72	-8.74	0.62	68.28	0
1900-01-04	00:00:00	1.39	0	981.55	-4.92	-10.58	0.87	46.25	0
1900-01-05	00:00:00	0.89	0	981.01	-6.28	-9.43	0.7	63.18	0
1900-01-06	00:00:00	1.16	0	978.61	-4.79	-6.84	0.68	65.14	0
1900-01-07	00:00:00	0.83	0	981.93	-3.33	-6.43	0.85	49.75	0
1900-01-08	00:00:00	1.23	0	982.99	-2.77	-3.79	1	28.32	0
1900-01-09	00:00:00	1.34	0	981.57	1.49	0.36	1	14.28	0
1900-01-10	00:00:00	1.16	0	980.48	2.66	1	1	18.34	0
1900-01-11	00:00:00	0.67	0	982.94	1.83	-0.19	0.79	56.71	0
1900-01-12	00:00:00	1.6	0	984.22	2.86	-0.35	0.98	35.96	0
1900-01-13	00:00:00	1.07	0	988.9	1.92	-1.16	0.77	60.13	0
1900-01-14	00:00:00	0.84	0	995.76	0.21	-4.5	0.52	81.37	0
1900-01-15	00:00:00	0.62	0	995.82	-1.59	-6.02	0.54	81.21	0
1900-01-16	00:00:00	0.7	0	991.86	-3.14	-5.03	0.57	79.53	0
1900-01-17	00:00:00	0.77	0	983.94	-1.38	-5.88	0.55	82.01	0
1900-01-18	00:00:00	0.39	0	984.15	0.22	-5.75	0.6	78.78	0
1900-01-19	00:00:00	0.81	0	988.8	-0.74	-4.12	0.76	65.24	0
1900-01-20	00:00:00	0.66	0	986.66	-0.95	-3.29	0.6	80.86	0
1900-01-21	00:00:00	2.31	0	984.67	3.81	-0.33	0.72	69.75	0
1900-01-22	00:00:00	1.33	0	990.15	4.02	-0.23	0.65	77.49	0
1900-01-23	00:00:00	1.23	0	992.84	4.36	0.86	0.61	81.39	0
1900-01-24	00:00:00	0.73	0	992.75	2.56	-0.15	0.85	59.32	0
1900-01-25	00:00:00	1.24	0	986.28	4.26	0	1	36.3	0
1900-01-26	00:00:00	1.74	0	979.29	2.35	-3.11	0.72	76.7	0
1900-01-27	00:00:00	1.26	0	973.36	2.57	-2.03	0.66	83.23	0
1900-01-28	00:00:00	1.21	0	963.56	3.4	-1.51	0.87	60.15	0
1900-01-29	00:00:00	1.49	0	957.98	1.26	-3.2	0.64	88.48	0
1900-01-30	00:00:00	1.14	0	964.69	-2.46	-6.81	0.64	89.81	0
1900-01-31	00:00:00	0.77	0	969.78	-2.91	-6.09	0.47	106.61	0
1900-02-01	00:00:00	1.28	0	972.26	0.98	-1.11	1	31.79	5.45197e-08
1900-02-02	00:00:00	2.49	0	965.91	-0.05	-3.19	0.99	46.2	1.353009e-08
1900-02-03	00:00:00	1.47	0	970.97	-1.91	-4.7	0.98	48.88	2.247377e-08
1900-02-04	00:00:00	1.51	0	966.52	0.07	-0.36	1	25	1.306564e-07
1900-02-05	00:00:00	1.68	0	958.39	0.63	-2.05	1	32.76	1.632382e-07
1900-02-06	00:00:00	1.43	0	963.73	-2.5	-4.53	1	45.77	6.741506e-08
1900-02-07	00:00:00	2.08	0	972.02	-0.22	-3.06	0.65	98.21	9.186641e-09
1900-02-08	00:00:00	1.96	0	975.75	-0.31	-2.55	0.92	62.08	5.478103e-08
1900-02-09	00:00:00	2.66	0	981.12	-2.14	-5.08	0.75	89.33	0
1900-02-10	00:00:00	2.47	0	981.94	-1.48	-4.66	0.57	112.37	0
1900-02-11	00:00:00	2.12	0	978.11	-3.19	-6.26	0.54	117.58	0
1900-02-12	00:00:00	1.43	0	977.8	-5.56	-7.75	0.56	117.87	0
1900-02-13	00:00:00	2.29	0	976.45	-2.67	-5.7	0.59	115.05	0
1900-02-14	00:00:00	2.49	0	979.66	-6.9	-8.77	0.47	130.05	0
1900-02-15	00:00:00	1.58	0	982.56	-8.54	-9.07	0.65	111.54	7.597127e-09
1900-02-16	00:00:00	2.08	0	983.57	-6.22	-8.68	0.43	137.92	0
