1900-01-01	00:00:00	3.99	0	982.08	-17.22	-21.77	0.48	70.24	8.033135e-09
1900-01-02	00:00:00	3.4	0	992.28	-22.22	-27.23	0.65	60.22	0
1900-01-03	00:00:00	4.36	0	998.26	-29.21	-34.23	0.42	74.85	0
1900-01-04	00:00:00	2.59	0	994.43	-29.91	-33	0.51	70.4	0
1900-01-05	00:00:00	3.05	0	985.11	-28.76	-34.91	0.4	76.83	0
1900-01-06	00:00:00	3.09	0	988.07	-27.42	-33.2	0.39	77.86	0
1900-01-07	00:00:00	1.5	0	987.24	-26.12	-32.42	0.75	55.36	0
1900-01-08	00:00:00	2.2	0	997.44	-29.51	-34.19	0.37	79.99	0
1900-01-09	00:00:00	3.72	0	985.91	-15.54	-20.19	0.86	45.06	2.542665e-08
1900-01-10	00:00:00	2.24	0	994.93	-24.47	-30.68	0.64	65.58	0
1900-01-11	00:00:00	2.37	0	986.2	-14.45	-18.19	0.98	33.28	4.646362e-08
1900-01-12	00:00:00	3.74	0	979.95	-9.79	-12.47	0.97	35.25	9.207284e-08
1900-01-13	00:00:00	3.25	0	976.71	-11.79	-16.72	0.8	53.14	2.513548e-08
1900-01-14	00:00:00	1.75	0	985.71	-23.24	-28.49	0.43	81.71	0
1900-01-15	00:00:00	2.24	0	984.68	-15.08	-21.34	0.96	37.38	8.409652e-09
1900-01-16	00:00:00	3.75	0	980.57	-1.48	-9.58	0.95	38.71	1.434381e-08
1900-01-17	00:00:00	4.74	0	965.38	-3.08	-11.44	0.48	80.21	8.384634e-08
1900-01-18	00:00:00	3.36	0	961.83	-16.96	-22.09	0.62	72.23	9.817682e-09
1900-01-19	00:00:00	4.92	0	966.97	-20.34	-25.42	0.66	69.76	1.819603e-08
1900-01-20	00:00:00	4.39	0	988.32	-17.26	-22.36	0.51	81.9	1.709958e-09
1900-01-21	00:00:00	5.81	0	976.22	-3.78	-12.1	1	32.49	7.932955e-08
1900-01-22	00:00:00	2.85	0	987.52	-17.62	-25.39	0.37	95.13	8.549989e-09
1900-01-23	00:00:00	1.77	0	998.92	-18.73	-21.23	0.56	83.89	0
1900-01-24	00:00:00	3.18	0	985.26	-2	-10.2	1	16.52	1.033858e-07
1900-01-25	00:00:00	4.59	0	969.92	0.68	-8.42	1	21.61	9.613389e-08
1900-01-26	00:00:00	4.35	0	980.55	-6.13	-13.53	0.45	94.38	0
1900-01-27	00:00:00	4.35	0	965.44	-1.32	-9.57	1	24.05	4.571342e-08
1900-01-28	00:00:00	2.93	0	950.3	0.78	-8.33	0.97	42.98	6.06469e-08
1900-01-29	00:00:00	3.14	0	954.41	-1.68	-9.79	1	38.31	1.372711e-07
1900-01-30	00:00:00	3.69	0	975.81	-12.9	-19.42	0.47	99.2	1.407368e-08
1900-01-31	00:00:00	2.56	0	980.85	-17.15	-23.73	0.71	79.25	0
1900-02-01	00:00:00	1.9	0	971.09	-9.41	-16.71	0.84	64.64	4.675003e-08
1900-02-02	00:00:00	3.13	0	975.64	-15.97	-20.88	0.77	74.69	0
1900-02-03	00:00:00	4.52	0	983.81	-15.05	-20.04	0.61	93.36	0
1900-02-04	00:00:00	2.98	0	980.32	-14.79	-19.92	0.55	101.02	0
1900-02-05	00:00:00	3.52	0	969.51	-2.61	-10.84	1	39.8	6.18408e-08
1900-02-06	00:00:00	3.57	0	969.06	-8.93	-13.97	0.59	99.29	5.615326e-09
1900-02-07	00:00:00	5.26	0	970.13	-12.34	-17.26	0.81	75.03	2.154918e-08
1900-02-08	00:00:00	5.62	0	971.38	-12.56	-17.48	1	40.95	2.510291e-08
1900-02-09	00:00:00	3.94	0	973.47	-9.54	-17.22	0.6	103.25	4.276135e-09
1900-02-10	00:00:00	3.97	0	970.25	-4.92	-8.61	1	45.38	3.004239e-08
1900-02-11	00:00:00	5.4	0	975.85	-9.09	-12.01	0.92	62.32	3.897225e-08
1900-02-12	00:00:00	4.48	0	971.09	-14.54	-20.07	0.57	110.82	7.694078e-09
1900-02-13	00:00:00	8.03	0	964	-15.91	-21.72	0.8	83.88	5.889386e-08
1900-02-14	00:00:00	6.15	0	963.46	-14.31	-21.16	0.89	71.21	1.310029e-07
1900-02-15	00:00:00	4.91	0	969.13	-15.45	-22.31	0.34	136.64	6.389407e-09
1900-02-16	00:00:00	2.95	0	971.27	-15.43	-21.34	0.46	128.79	5.000662e-09
1900-02-17	00:00:00	2.78	0	971.36	-15.08	-21.16	0.47	130.22	2.290513e-09
1900-02-18	00:00:00	2.56	0	973.97	-17.8	-24.03	0.27	147.25	0
1900-02-19	00:00:00	2.38	0	971.88	-17.31	-23.6	0.31	146.97	0
1900-02-20	00:00:00	2.19	0	969.91	-19.78	-26.09	0.25	152.65	0
1900-02-21	00:00:00	2.05	0	974.35	-16.59	-21.47	0.26	154.3	0
1900-02-22	00:00:00	2.8	0	977.95	-16.5	-21.44	0.15	161.02	0
1900-02-23	00:00:00	2.38	0	981.53	-18.15	-23.18	0.25	159.41	0
