1900-01-01	00:00:00	2.5	0	1002.65	-12.04	-13.01	0.5	83.78	0
1900-01-02	00:00:00	2.01	0	1011.44	-13.11	-16.6	0.72	67.07	1.918268e-09
1900-01-03	00:00:00	2.41	0	1018.66	-22.72	-27.15	0.5	86.17	0
1900-01-04	00:00:00	2.31	0	1009.46	-14.21	-17.24	0.97	39.93	9.090917e-09
1900-01-05	00:00:00	3.42	0	1005.4	-19.65	-21.98	0.45	90.16	0
1900-01-06	00:00:00	1.49	0	1006.76	-16.69	-21.74	0.82	58.84	0
1900-01-07	00:00:00	2.04	0	998.98	-6.51	-10.06	0.89	50.52	2.430254e-08
1900-01-08	00:00:00	2.58	0	1012.16	-16.21	-17.94	0.52	87.04	3.178798e-09
1900-01-09	00:00:00	4.02	0	1000.13	-3.84	-10.5	0.91	48.46	7.784947e-08
1900-01-10	00:00:00	2.87	0	1005.73	-13.04	-14.86	0.98	40.58	1.037518e-07
1900-01-11	00:00:00	2.11	0	991.34	2.3	-5.36	1	36.01	5.35487e-08
1900-01-12	00:00:00	2.32	0	986.26	-0.65	-5.91	1	28.68	1.151687e-07
1900-01-13	00:00:00	2.47	0	995.14	-12	-16.08	0.55	88.16	2.022446e-09
1900-01-14	00:00:00	1.7	0	1002.36	-17.67	-22.51	0.7	76.45	0
1900-01-15	00:00:00	3.07	0	993.56	-1.34	-8.48	1	37.5	3.320726e-08
1900-01-16	00:00:00	3.72	0	990.17	0.28	-7.76	0.99	40.93	2.499925e-08
1900-01-17	00:00:00	2.47	0	982.98	-4.6	-11.64	0.4	101.62	2.728925e-09
1900-01-18	00:00:00	2.55	0	983.21	-14.52	-19.52	0.28	109.83	0
1900-01-19	00:00:00	2.46	0	991.17	-16.96	-21.97	0.7	79.49	3.450486e-09
1900-01-20	00:00:00	3.56	0	1008.48	-13.77	-18.77	0.84	64.2	1.202897e-08
1900-01-21	00:00:00	4.43	0	992.98	2.37	-6.7	0.87	59.01	2.073784e-08
1900-01-22	00:00:00	1.81	0	1002.37	-4.17	-10.94	0.38	108.48	7.498266e-09
1900-01-23	00:00:00	1.88	0	1009.51	-7.4	-15.51	0.69	84.52	0
1900-01-24	00:00:00	2.01	0	994.66	0.95	-6.7	0.94	51.1	0
1900-01-25	00:00:00	2.97	0	985.18	1.94	-5.82	1	31.47	8.787787e-09
1900-01-26	00:00:00	4.7	0	993.46	-1.79	-8.35	0.63	92.2	1.030188e-08
1900-01-27	00:00:00	2.52	0	979.86	-5.8	-11.11	0.95	51.86	8.541082e-09
1900-01-28	00:00:00	3.07	0	967.44	-4.72	-7.27	0.97	49.62	7.739534e-08
1900-01-29	00:00:00	4.28	0	980.17	-8.08	-10.64	0.81	73.96	1.574515e-08
1900-01-30	00:00:00	2.44	0	994.44	-11.02	-17.27	0.32	123.76	0
1900-01-31	00:00:00	2.61	0	988.2	-3.49	-10.44	0.83	73.66	4.486253e-08
1900-02-01	00:00:00	2.25	0	986.72	-9.12	-15.43	0.71	91.73	0
1900-02-02	00:00:00	2.13	0	995.34	-7.66	-14.36	0.88	67.41	3.526051e-08
1900-02-03	00:00:00	1.57	0	1006.76	-11.2	-16.83	0.64	102.53	0
1900-02-04	00:00:00	2.25	0	993.56	-9.5	-15.17	1	35.46	1.024e-07
1900-02-05	00:00:00	4.34	0	989.23	-8.8	-14.4	0.97	55.97	3.506427e-08
1900-02-06	00:00:00	4.09	0	991.39	-10.25	-13.01	0.92	64.6	2.879347e-08
1900-02-07	00:00:00	4.43	0	996.85	-14.03	-14.87	0.53	119.73	1.913224e-09
1900-02-08	00:00:00	4.34	0	998.99	-13.29	-18.97	0.52	122.31	0
1900-02-09	00:00:00	2.29	0	995.3	-13.06	-18.13	0.75	95.17	0
1900-02-10	00:00:00	3.4	0	992.79	-8.88	-14.13	0.69	105.27	0
1900-02-11	00:00:00	3.01	0	1000.92	-6.12	-12.61	0.45	133.1	0
1900-02-12	00:00:00	4.43	0	994.05	-10.82	-16.2	0.46	134.96	8.537129e-09
1900-02-13	00:00:00	6.25	0	993.98	-15.98	-21.43	0.5	132.69	8.926794e-09
1900-02-14	00:00:00	5.14	0	988.86	-13.55	-18.17	0.84	86.37	1.492027e-08
1900-02-15	00:00:00	3.81	0	992.75	-16.06	-21.77	0.44	145.07	0
1900-02-16	00:00:00	2.71	0	991.24	-14.57	-18.88	0.4	150.64	0
1900-02-17	00:00:00	2.61	0	991.63	-13.16	-18.7	0.32	159.25	0
1900-02-18	00:00:00	1.32	0	992.85	-18.48	-23.72	0.32	161.79	0
1900-02-19	00:00:00	2.08	0	990.13	-13.08	-18.31	0.31	163.99	0
1900-02-20	00:00:00	2.82	0	988.54	-12.65	-17.61	0.33	164.53	0
1900-02-21	00:00:00	2.26	0	993.04	-10.11	-15.22	0.58	140.2	1.352307e-09
1900-02-22	00:00:00	2.03	0	994.41	-9.98	-15.89	0.33	168.37	1.613465e-09
1900-02-23	00:00:00	1.9	0	997.04	-11.8	-12.5	0.26	175.46	0
1900-02-24	00:00:00	1.52	0	992.27	-14.73	-16.56	0.58	145.62	2.000498e-09
1900-02-25	00:00:00	3.51	0	994.39	-3.48	-10.14	0.65	135.37	8.030245e-09
1900-02-26	00:00:00	2.53	0	993.07	-2.71	-9.83	0.65	138.21	2.647502e-08
1900-02-27	00:00:00	2.66	0	993.1	-7.9	-12.34	0.63	195.12	0
1900-02-28	00:00:00	2.29	0	1006.91	-12.71	-16.77	0.62	200.55	0
1900-03-01	00:00:00	3.22	0	1005.4	-9.83	-15.88	0.61	149.82	0
1900-03-02	00:00:00	2.42	0	995.17	-10.55	-13.71	0.6	153.47	0
1900-03-03	00:00:00	2.89	0	1010.28	-16.02	-20.75	0.54	166.01	0
1900-03-04	00:00:00	5.78	0	994.72	-2	-9.55	0.47	175.61	4.876154e-09
1900-03-05	00:00:00	2.12	0	989.85	-3.17	-9.22	0.76	129.63	3.736947e-08
1900-03-06	00:00:00	2.32	0	994.16	-16.57	-19.49	0.45	184.36	5.934479e-09
