1900-01-01	00:00:00	1.86	0	893.58	-10.1	-12.15	0.9	37	2.444841e-08
1900-01-02	00:00:00	2.46	0	889.03	-10.54	-13.74	0.9	37.75	8.775802e-08
1900-01-03	00:00:00	2.43	0	886.24	-8.45	-11.48	0.91	36.52	8.987894e-08
1900-01-04	00:00:00	2.14	0	891.88	-14.53	-15.58	0.82	45.72	0
1900-01-05	00:00:00	1.44	0	899.09	-13.68	-15.67	0.52	66.93	0
1900-01-06	00:00:00	0.91	0	896.09	-12.73	-15.85	0.53	66.91	0
1900-01-07	00:00:00	1.28	0	889.65	-7.24	-9.45	0.83	45.58	0
1900-01-08	00:00:00	1.6	0	888.47	-4.69	-6.48	0.89	39.58	2.858149e-08
1900-01-09	00:00:00	1.31	0	889.73	-7	-10.25	0.7	57.08	3.923764e-08
1900-01-10	00:00:00	1.62	0	891.24	-9.78	-12.85	0.66	60.55	0
1900-01-11	00:00:00	2.33	0	884.12	-0.13	-4.18	0.79	50.33	4.18217e-08
1900-01-12	00:00:00	2.45	0	889.79	1.02	-3.31	0.89	40.99	4.457337e-08
1900-01-13	00:00:00	3.13	0	892.1	1.44	-3.34	0.67	60.5	6.856756e-08
1900-01-14	00:00:00	2.43	0	894.62	-2.12	-5.23	0.86	45.32	3.372322e-08
1900-01-15	00:00:00	2.61	0	891.41	-0.74	-4.12	0.68	61	3.569153e-08
1900-01-16	00:00:00	2.15	0	894.68	1.69	-2.73	0.85	47.31	3.590048e-08
1900-01-17	00:00:00	1.4	0	906.41	0.94	-2.93	0.59	69.09	1.427531e-09
1900-01-18	00:00:00	1.04	0	906.7	-0.21	-6.28	0.84	48.98	0
1900-01-19	00:00:00	1.46	0	897.44	0.74	-4.24	0.93	40.01	0
1900-01-20	00:00:00	1.47	0	897.87	3.34	-1.47	0.98	35.96	1.294385e-08
1900-01-21	00:00:00	1.48	0	896.97	3.37	-1.73	1	29.51	4.429804e-08
1900-01-22	00:00:00	1.76	0	898.27	1.79	-2.62	0.67	69.68	1.480962e-08
1900-01-23	00:00:00	0.72	0	900.74	-5.09	-8.93	0.41	89.95	0
1900-01-24	00:00:00	1.29	0	900.03	-0.83	-5.02	0.42	89.68	0
1900-01-25	00:00:00	1.14	0	889.33	-1.94	-5.94	0.85	54.49	0
1900-01-26	00:00:00	1.65	0	889.89	-2.7	-6.19	0.6	80	3.032008e-08
1900-01-27	00:00:00	1.5	0	902.02	-3.75	-7.34	0.84	57.88	1.100898e-08
1900-01-28	00:00:00	1.16	0	900.32	-7.29	-7.95	0.57	85.1	0
1900-01-29	00:00:00	0.62	0	900.03	-15.01	-18.38	0.49	94.3	0
1900-01-30	00:00:00	0.59	0	905.55	-21.68	-25.09	0.37	103.4	0
1900-01-31	00:00:00	0.83	0	902.31	-17.15	-20.44	0.52	95.21	0
1900-02-01	00:00:00	0.87	0	904.23	-18.31	-20.32	0.41	103.84	0
1900-02-02	00:00:00	2.01	0	892.49	-10.14	-12.61	0.33	109.34	0
1900-02-03	00:00:00	2.99	0	895.15	-11.95	-14.13	0.39	107.76	0
1900-02-04	00:00:00	2.77	0	897.23	-12.56	-15.31	0.64	88.86	0
1900-02-05	00:00:00	2.7	0	901	-13.04	-16.44	0.44	107.9	0
1900-02-06	00:00:00	2.4	0	898.63	-13.3	-16.72	0.36	115.36	0
1900-02-07	00:00:00	2.57	0	894.52	-16.09	-19.15	0.53	104.76	0
1900-02-08	00:00:00	2.67	0	897.88	-19.52	-20.21	0.28	123.57	0
1900-02-09	00:00:00	0.99	0	894.89	-17.06	-19.13	0.29	124.68	0
1900-02-10	00:00:00	1.14	0	890.32	-14.56	-18.12	0.47	114.57	0
1900-02-11	00:00:00	1.48	0	905.15	-6.03	-9.55	0.5	112.1	0
1900-02-12	00:00:00	0.79	0	913.02	-7.26	-12.3	0.25	131.25	0
1900-02-13	00:00:00	1.48	0	910.38	-1.53	-7.99	0.22	133.6	0
1900-02-14	00:00:00	1.58	0	899.93	-0.92	-5.9	0.76	87.77	0
1900-02-15	00:00:00	1.64	0	901.26	3.29	-1.66	0.75	89.36	3.956638e-09
1900-02-16	00:00:00	1.61	0	889.88	4.03	-0.98	1	41.33	9.175135e-08
1900-02-17	00:00:00	0.81	0	886.91	4.14	-0.71	1	42.79	5.547857e-08
1900-02-18	00:00:00	0.89	0	888.08	4.41	-0.87	0.9	68.69	1.428981e-07
1900-02-19	00:00:00	2.13	0	892.58	3.31	-2	0.91	68.63	0
1900-02-20	00:00:00	1.65	0	889.55	4.49	-0.89	0.92	68.41	2.396975e-08
1900-02-21	00:00:00	0.82	0	896.68	3.53	-1.56	0.57	121.15	1.077745e-08
1900-02-22	00:00:00	1.91	0	903.58	-1.31	-7.21	0.38	142.59	0
1900-02-23	00:00:00	1.47	0	901.59	0.47	-4.92	0.3	149.97	0
1900-02-24	00:00:00	1.26	0	897.42	6.12	0.77	0.7	108.37	4.801832e-08
1900-02-25	00:00:00	1.11	0	897.2	4.6	-1.16	0.65	118.46	1.080684e-08
1900-02-26	00:00:00	1.57	0	894.78	5.68	0.47	0.94	69.93	5.42723e-08
1900-02-27	00:00:00	2.16	0	902.7	4.42	-1.5	0.39	150.47	2.999229e-08
1900-02-28	00:00:00	1.9	0	906.87	4.19	-2.03	0.53	139.11	0
1900-03-01	00:00:00	2.26	0	897.57	5.31	-0.94	1	50.27	1.137862e-08
1900-03-02	00:00:00	3.35	0	892.83	-0.26	-5	0.77	110.46	3.703301e-08
1900-03-03	00:00:00	2.64	0	893.63	-3.39	-6.98	0.61	138.06	4.628405e-08
1900-03-04	00:00:00	1.2	0	897.66	-2.05	-5.99	0.77	113.86	3.176858e-08
1900-03-05	00:00:00	1.02	0	910.9	-3.57	-8.32	0.44	165.19	0
1900-03-06	00:00:00	1.01	0	903.2	-2.28	-7.42	0.41	169.95	0
1900-03-07	00:00:00	1.68	0	887.34	2.38	-2.71	0.76	120.17	2.118816e-08
1900-03-08	00:00:00	1.74	0	889.69	2.61	-2.17	0.82	109.75	2.988692e-08
1900-03-09	00:00:00	1.93	0	895	1.8	-3.05	0.86	102.88	1.009576e-08
1900-03-10	00:00:00	1.98	0	883.75	4.66	-0.3	0.95	81.98	1.695657e-08
1900-03-11	00:00:00	1.7	0	876.65	6.24	0.73	0.82	113.46	3.890549e-08
1900-03-12	00:00:00	3.43	0	891.48	0.98	-4.72	0.58	161.78	6.881487e-08
1900-03-13	00:00:00	0.94	0	901.14	0.47	-4.75	0.65	152.34	1.74017e-09
1900-03-14	00:00:00	0.56	0	906.28	0.96	-4.54	0.59	164.37	0
1900-03-15	00:00:00	0.89	0	906.36	2.34	-3.32	0.57	168.04	0
1900-03-16	00:00:00	1.47	0	904.23	5.23	-1.28	0.71	144.48	0
1900-03-17	00:00:00	1.56	0	897.57	4.56	-1.19	0.64	159.91	7.214387e-09
1900-03-18	00:00:00	2.37	0	895.17	3.55	-1.38	0.59	170.57	3.969829e-08
1900-03-19	00:00:00	1.73	0	902.28	3.81	-1.68	0.53	182.17	7.917809e-09
1900-03-20	00:00:00	1.8	0	897.48	3.85	-2.44	0.67	160.19	1.462147e-08
1900-03-21	00:00:00	1.44	0	897.36	0.9	-4.82	0.42	203.67	1.167481e-08
1900-03-22	00:00:00	1.77	0	887.98	2.36	-2.73	0.71	156.86	1.894674e-08
1900-03-23	00:00:00	0.44	0	888.22	3.9	-2.08	0.45	204.14	0
1900-03-24	00:00:00	0.74	0	896.36	4.51	-2.44	0.32	221.71	0
1900-03-25	00:00:00	2.04	0	893.28	4.43	-1.94	0.9	114.26	2.5462e-08
1900-03-26	00:00:00	1.81	0	887.88	1.59	-3.38	0.55	194.94	2.109372e-08
1900-03-27	00:00:00	0.97	0	891.16	1.32	-4.82	0.58	192.35	0
1900-03-28	00:00:00	1.36	0	888.71	5.22	-0.63	0.86	129.17	2.465478e-08
1900-03-29	00:00:00	1.69	0	888.83	3.67	-0.61	0.94	107.01	8.80413e-08
1900-03-30	00:00:00	1.05	0	893.3	3.32	-1.37	0.65	183.2	1.949984e-08
1900-03-31	00:00:00	1.59	0	895.64	1.46	-4.06	0.52	211.6	0
1900-04-01	00:00:00	1.99	0	894.94	2.77	-3.57	0.76	161.2	0
1900-04-02	00:00:00	3.03	0	883.98	3.43	-0.5	0.79	154.55	1.043778e-07
1900-04-03	00:00:00	1.11	0	884.96	1.67	-2.06	0.91	122.33	0
1900-04-04	00:00:00	1.99	0	884.16	4.97	0.77	0.95	109.37	3.238456e-08
1900-04-05	00:00:00	2.38	0	889.69	3.32	-1.05	0.71	182.77	2.623909e-08
1900-04-06	00:00:00	0.76	0	886.84	5.69	-0.47	0.78	164.65	0
1900-04-07	00:00:00	2.06	0	892.88	5.66	0.27	0.9	130.62	4.586886e-08
1900-04-08	00:00:00	0.66	0	900.44	5.28	-2.35	0.4	251.21	0
1900-04-09	00:00:00	0.75	0	904.44	4.97	-3.67	0.4	254.09	0
1900-04-10	00:00:00	1.34	0	903.74	6.61	-1.65	0.38	258.51	0
1900-04-11	00:00:00	1	0	900.98	7.36	-1.79	0.35	264.9	0
1900-04-12	00:00:00	1.46	0	898.69	7.07	-0.86	0.39	260.49	0
1900-04-13	00:00:00	1.94	0	900.56	6.31	-0.62	0.41	260.4	0
1900-04-14	00:00:00	0.97	0	900.54	4.23	-2.27	0.61	223.89	0
1900-04-15	00:00:00	1.59	0	899.51	4.75	-3.17	0.45	260.25	0
1900-04-16	00:00:00	1.7	0	902.58	4.87	-1.88	0.63	223.51	0
1900-04-17	00:00:00	3.03	0	896.41	7.35	2.56	0.9	140.79	3.113709e-08
1900-04-18	00:00:00	2.53	0	895.81	4.02	-0.62	0.58	237.37	5.672208e-08
